,address,bedroom,bathroom,square_footage,price,postalCode,latitude,longitude,property_link,discrepancies
2129,2250 E 1st Ave #309,1.0,1.0,787.0,849900.0,V5N 1B6,49.2695159,49.2695159,https://www.redfin.com/bc/vancouver/2250-E-1st-Ave-V5N-1B9/unit-309/home/193734047,
2130,2250 E Pender St,4.0,2.0,1890.0,2195000.0,V5L 1X4,49.2800007,49.2800007,https://www.redfin.com/bc/vancouver/2250-E-Pender-St-V5L-1X4/home/156800447,square_footage
2131,2250 Nanaimo Ave #311,0.0,1.0,455.0,549900.0,V5N 5C9,49.264275,49.264275,https://www.redfin.com/bc/vancouver/2250-Nanaimo-St-V5N-5C9/unit-311/home/191843672,
2132,2250 Nanaimo Ave #405,2.0,2.0,720.0,899900.0,V5N 5C9,49.264275,49.264275,https://www.redfin.com/bc/vancouver/2250-Nanaimo-St-V5N-5C9/unit-405/home/191843674,
2133,2250 SE Marine Dr #202,3.0,2.0,1238.0,887900.0,V5P 2S2,49.2075378,49.2075378,https://www.redfin.com/bc/vancouver/2250-SE-Marine-Dr-V5P-2S2/unit-202/home/155544639,
2134,2250 SE Marine Dr #202,3.0,2.0,1238.0,887900.0,V5P 2S2,49.2075378,-123.0607095,https://www.redfin.com/bc/vancouver/2250-SE-Marine-Dr-V5P-2S2/unit-202/home/155544639,
2135,2250 SW Marine Dr,0.0,,,4380000.0,V6P 6C2,49.2211538,49.2211538,https://www.redfin.com/bc/vancouver/2250-SW-Marine-Dr-V6P-6C2/home/155648796,
2136,2250 W 3rd Ave #203,1.0,1.0,706.0,775000.0,V6K 1L4,49.2688185,49.2688185,https://www.redfin.com/bc/vancouver/2250-W-3rd-Ave-V6K-1L4/unit-203/home/155855577,
2137,2250 W 43rd Ave #107,2.0,1.0,1015.0,469900.0,V6M 2E3,49.2324986,49.2324986,https://www.redfin.com/bc/vancouver/2250-W-43rd-Ave-V6M-2E3/unit-107/home/172984267,
2138,2252 Grant St,2.0,2.5,865.0,1099900.0,V5L 2Z7,49.2710032,49.2710032,https://www.redfin.com/bc/vancouver/2252-Grant-St-V5L-2Z7/home/173628611,
2139,2252 Grant St,2.0,2.5,865.0,1099900.0,V5L 2Z7,49.2710032,-123.0588848,https://www.redfin.com/bc/vancouver/2252-Grant-St-V5L-2Z7/home/173628611,
2140,2255 E 30th Ave,5.0,4.0,2219.0,2198000.0,V5N 3A8,49.2417763,49.2417763,https://www.redfin.com/bc/vancouver/2255-E-30th-Ave-V5N-3A8/home/155726486,
2141,2255 York Ave #307,2.0,2.0,1010.0,1348000.0,V6K 1C5,49.2719893,49.2719893,https://www.redfin.com/bc/vancouver/2255-York-Ave-V6K-1C5/unit-307/home/155930519,
2142,2262 Newport Ave,4.0,4.0,1760.0,1599000.0,V5P 2J2,49.2150828,49.2150828,https://www.redfin.com/bc/vancouver/2262-Newport-Ave-V5P-2J2/home/155512673,
2143,2263 Triumph St #206,2.0,2.0,1001.0,899000.0,V5L 1L2,49.2840544,49.2840544,https://www.redfin.com/bc/vancouver/2263-Triumph-St-V5L-1L2/unit-206/home/168593881,
2144,2268 W Broadway #516,1.0,1.0,668.0,775000.0,V6K 0B2,49.2636356,49.2636356,https://www.redfin.com/bc/vancouver/2268-W-Broadway-V6K-0B1/unit-516/home/155581269,
2145,2268 W Broadway #516,1.0,1.0,668.0,775000.0,V6K 0B2,49.2636356,-123.1565202,https://www.redfin.com/bc/vancouver/2268-W-Broadway-V6K-0B1/unit-516/home/155581269,
2146,2270 E 54th Ave,5.0,2.0,2225.0,1699000.0,V5P 1Y7,49.220023,49.220023,https://www.redfin.com/bc/vancouver/2270-E-54th-Ave-V5P-1Y8/home/155481755,
2147,2275 W 40th Ave #204,2.0,1.5,1128.0,899000.0,V6M 1W7,49.2358128,49.2358128,https://www.redfin.com/bc/vancouver/2275-W-40th-Ave-V6M-1W7/unit-204/home/156046710,
2148,2278 E 39th Ave,6.0,3.0,3224.0,2350000.0,V5P 1H8,49.2346592,49.2346592,https://www.redfin.com/bc/vancouver/2278-E-39th-Ave-V5P-1H8/home/155607746,
2149,2278 E 39th Ave,6.0,3.0,3224.0,2350000.0,V5P 1H8,49.2346592,-123.0596694,https://www.redfin.com/bc/vancouver/2278-E-39th-Ave-V5P-1H8/home/155607746,
2150,228 E 14th Ave #103,2.0,2.0,796.0,899000.0,V5T 2M6,49.2581839,49.2581839,https://www.redfin.com/bc/vancouver/228-E-14th-Ave-V5T-2M6/unit-103/home/155740358,
2151,228 E 18th Ave #108,2.0,2.0,800.0,900000.0,V5V 1E6,49.2544951,49.2544951,https://www.redfin.com/bc/vancouver/228-E-18th-Ave-V5V-1E6/unit-108/home/155460014,
2152,228 E 18th Ave #306,2.0,2.0,933.0,988000.0,V5V 1E6,49.2544951,49.2544951,https://www.redfin.com/bc/vancouver/228-E-18th-Ave-V5V-1E6/unit-306/home/155452761,
2153,228 E 26th Ave,4.0,3.0,2466.0,2580000.0,V5V 2H3,49.247376,49.247376,https://www.redfin.com/bc/vancouver/228-E-26th-Ave-V5V-2H3/home/155539244,
2154,2287 W 37th Ave,8.0,,3784.0,5188000.0,V6M 1P2,49.2385672,49.2385672,https://www.redfin.com/bc/vancouver/2287-W-37th-Ave-V6M-1P2/home/156127169,
2155,2288 W 40th Ave #403,2.0,2.0,1366.0,1538000.0,V6M 1W6,49.2353582,49.2353582,https://www.redfin.com/bc/vancouver/2288-W-40th-Ave-V6M-1W6/unit-403/home/156075039,
2156,230 Waterleigh Dr,2.0,2.5,1655.0,1485000.0,V5X 4T2,49.2155766,49.2155766,https://www.redfin.com/bc/vancouver/230-Waterleigh-Dr-V5X-4T2/home/155913737,
2157,2304 W 6th Ave,5.0,4.0,3630.0,3990000.0,V6K 1V9,49.2663058,49.2663058,https://www.redfin.com/bc/vancouver/2304-W-6th-Ave-V6K-1V9/home/155801315,
2158,2304 W 6th Ave,5.0,4.0,3630.0,3990000.0,V6K 1V9,49.2663058,-123.1578668,https://www.redfin.com/bc/vancouver/2304-W-6th-Ave-V6K-1V9/home/155801315,
2159,2308 E 30th Ave,4.0,2.0,1606.0,1699999.0,V5R 2S1,49.2404693,49.2404693,https://www.redfin.com/bc/vancouver/2308-E-30th-Ave-V5R-2S1/home/154846540,
2160,231 E 39th Ave,6.0,3.0,2492.0,2299000.0,V5W 1K1,49.2356738,49.2356738,https://www.redfin.com/bc/vancouver/231-E-39th-Ave-V5W-1K1/home/155439015,
2161,231 E 39th Ave,6.0,3.0,2492.0,2299000.0,V5W 1K1,49.2356738,-123.1007056,https://www.redfin.com/bc/vancouver/231-E-39th-Ave-V5W-1K1/home/155439015,
2162,231 E Pender St #401,2.0,1.0,748.0,673000.0,V6A 0G3,49.2804685,49.2804685,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-401/home/168610579,
2163,231 E Pender St #404,0.0,1.0,505.0,459000.0,V6A 0G3,49.2804685,49.2804685,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-404/home/168610582,
2164,231 E Pender St #807,1.0,1.0,610.0,675000.0,V6A 0G3,49.2804685,49.2804685,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615,
2165,231 E Pender St #807,1.0,1.0,610.0,675000.0,V6A 0G3,49.2804685,-123.0986982,https://www.redfin.com/bc/vancouver/231-E-Pender-St-V6A-0G3/unit-807/home/168610615,
2166,231 W 15th Ave,3.0,2.5,1635.0,2399000.0,V5Y 1Y1,49.2579707,49.2579707,https://www.redfin.com/bc/vancouver/231-W-15th-Ave-V5Y/home/191314235,
2167,231 W 15th Ave,3.0,2.5,1635.0,2399000.0,V5Y 1Y1,49.2579707,-123.1103176,https://www.redfin.com/bc/vancouver/231-W-15th-Ave-V5Y/home/191314235,
2168,2312 W 6th Ave,6.0,4.0,3222.0,3199000.0,V6K 1V9,49.2662827,49.2662827,https://www.redfin.com/bc/vancouver/2312-W-6th-Ave-V6K-1V9/home/155766762,price
2169,2318 Macdonald St,6.0,3.0,2321.0,4999000.0,V6K 3Y8,49.2654931,49.2654931,https://www.redfin.com/bc/vancouver/2318-Macdonald-St-V6K-3Y8/home/155761882,
2170,2320 W 40th Ave #210,1.0,1.0,747.0,698000.0,V6M 4H6,49.2355642,49.2355642,https://www.redfin.com/bc/vancouver/2320-W-40th-Ave-V6M-4H6/unit-210/home/156047267,
2171,2320 W 40th Ave #318,1.0,1.0,560.0,539000.0,V6M 4H6,49.2355642,49.2355642,https://www.redfin.com/bc/vancouver/2320-W-40th-Ave-V6M-4H6/unit-318/home/156077228,
2172,2320 W 40th Ave Ph 4,1.0,1.5,784.0,737800.0,V6M 4H6,49.2355642,49.2355642,https://www.redfin.com/bc/vancouver/2320-W-40th-Ave-V6M-4H6/unit-4/home/156254540,
2173,2320 W 40th Ave Ph 4,1.0,1.5,784.0,737800.0,V6M 4H6,49.2355642,-123.1599197,https://www.redfin.com/bc/vancouver/2320-W-40th-Ave-V6M-4H6/unit-4/home/156254540,
2174,2321 Scotia St #604,2.0,2.0,820.0,999000.0,V5T 0A8,49.2642827,49.2642827,https://www.redfin.com/bc/vancouver/2321-Scotia-St-V5T-0A8/unit-604/home/155923672,
2175,2323 Fir St #302,1.0,1.0,498.0,871900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-302/home/190145821,
2176,2323 Fir St #303,2.0,2.0,876.0,1405900.0,V5K 2B5,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-303/home/190901451,
2177,2323 Fir St #503,1.0,1.0,527.0,893900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-503/home/194726494,
2178,2323 Fir St #601,2.0,2.0,799.0,1399900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-601/home/194726569,
2179,2323 Fir St #605,2.0,2.0,784.0,1362900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-605/home/194726681,
2180,2323 Fir St Unit TH1,2.0,2.5,911.0,1599900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-TH1/home/194727516,
2181,2323 Fir St Unit TH2,2.0,2.5,1063.0,1966900.0,V6J 5J9,49.2652801,49.2652801,https://www.redfin.com/bc/vancouver/2323-Fir-St-V6J-1S5/unit-TH2/home/194309625,
2182,2324 E 30th Ave,4.0,2.0,1612.0,1699999.0,V5R 2S1,49.2404804,49.2404804,https://www.redfin.com/bc/vancouver/2324-E-30th-Ave-V5R-2S1/home/154788170,
2183,2328 Oxford St #306,2.0,1.0,817.0,674000.0,V5L 1G3,49.2854189,49.2854189,https://www.redfin.com/bc/vancouver/2328-Oxford-St-V5L-1G3/unit-306/home/156907003,
2184,2328 Oxford St #306,2.0,1.0,817.0,674000.0,V5L 1G3,49.2854189,-123.0573553,https://www.redfin.com/bc/vancouver/2328-Oxford-St-V5L-1G3/unit-306/home/156907003,
2185,2329 E 49th Ave,5.0,4.0,1756.0,1738000.0,V5S 1J3,49.2252075,49.2252075,https://www.redfin.com/bc/vancouver/2329-E-49th-Ave-V5S-1J3/home/157076787,
2186,2329 E 49th Ave,5.0,4.0,1756.0,1738000.0,V5S 1J3,49.2252075,-123.0582888,https://www.redfin.com/bc/vancouver/2329-E-49th-Ave-V5S-1J3/home/157076787,
2187,233 Abbott St #706,0.0,1.0,532.0,465000.0,V6B 2K7,49.2833295,49.2833295,https://www.redfin.com/bc/vancouver/233-Abbott-St-V6B-2K7/unit-706/home/155546254,
2188,233 Robson St #1108,0.0,1.0,442.0,498000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-1108/home/155333408,
2189,233 Robson St #1606,0.0,1.0,498.0,569000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-1606/home/155637073,
2190,233 Robson St #1903,2.0,2.0,1012.0,1140000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-1903/home/155637649,
2191,233 Robson St #1903,2.0,2.0,1012.0,1140000.0,V6B 0E8,49.2784803,-123.1149438,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-1903/home/155637649,
2192,233 Robson St #2306,0.0,1.0,496.0,520000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-2306/home/155638290,
2193,233 Robson St #301,2.0,1.0,1027.0,828000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-301/home/155637376,
2194,233 Robson St #603,2.0,1.0,969.0,849000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-603/home/155333138,
2195,233 Robson St #603,2.0,1.0,969.0,849000.0,V6B 0E8,49.2784803,-123.1149438,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-603/home/155333138,
2196,233 Robson St #705,1.0,1.0,738.0,698000.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-705/home/155333982,
2197,233 Robson St #709,1.0,1.0,574.0,599800.0,V6B 0E8,49.2784803,49.2784803,https://www.redfin.com/bc/vancouver/233-Robson-St-V6B-0E8/unit-709/home/155333038,
2198,2330 Maple St #106,1.0,1.0,478.0,516500.0,V6J 3T6,49.2652718,49.2652718,https://www.redfin.com/bc/vancouver/2330-Maple-St-V6J-3T6/unit-106/home/155497147,
2199,2330 Maple St #106,1.0,1.0,478.0,516500.0,V6J 3T6,49.2652718,-123.1500882,https://www.redfin.com/bc/vancouver/2330-Maple-St-V6J-3T6/unit-106/home/155497147,
2200,2330 Maple St #208,1.0,1.0,536.0,535000.0,V6J 3T6,49.2652718,49.2652718,https://www.redfin.com/bc/vancouver/2330-Maple-St-V6J-3T6/unit-208/home/155436535,
2201,2330 Maple St #208,1.0,1.0,536.0,535000.0,V6J 3T6,49.2652718,-123.1500882,https://www.redfin.com/bc/vancouver/2330-Maple-St-V6J-3T6/unit-208/home/155436535,
2202,2331 E 49th Ave,5.0,4.0,1756.0,1738000.0,V5S 1J3,49.2252152,49.2252152,https://www.redfin.com/bc/vancouver/2331-E-49th-Ave-V5S-1J3/home/193753940,
2203,2331 E 49th Ave,5.0,4.0,1756.0,1738000.0,V5S 1J3,49.2252152,-123.0582735,https://www.redfin.com/bc/vancouver/2331-E-49th-Ave-V5S-1J3/home/193753940,
2204,2334 E 5th Ave,3.0,3.5,1441.0,1848000.0,V5N 1N1,49.2656871,49.2656871,https://www.redfin.com/bc/vancouver/2334-E-5th-Ave-V5N-1N1/home/194526609,
2205,2335 Kingsway,4.0,2.0,2074.0,2999999.0,V5R 5G8,49.2417401,49.2417401,https://www.redfin.com/bc/vancouver/2335-Kingsway-V5R-5G8/home/154604945,
2206,2338 Upland Dr,6.0,5.0,2813.0,2798000.0,V5S 2B5,49.2177731,49.2177731,https://www.redfin.com/bc/vancouver/2338-Upland-Dr-V5S-2B5/home/157065822,
2207,2339 Kingsway,5.0,2.5,2000.0,2999999.0,V5R 5G8,49.2416291,49.2416291,https://www.redfin.com/bc/vancouver/2339-Kingsway-V5R-5G8/home/154833847,
2208,2342 W 6th Ave,2.0,2.5,1471.0,1850000.0,V6K 1V9,49.2663743,49.2663743,https://www.redfin.com/bc/vancouver/2342-W-6th-Ave-V6K-1V9/home/155938241,
2209,2342 W 6th Ave,2.0,2.5,1471.0,1850000.0,V6K 1V9,49.2663743,-123.1585716,https://www.redfin.com/bc/vancouver/2342-W-6th-Ave-V6K-1V9/home/155938241,
2210,2346 Balaclava St,5.0,5.0,2820.0,2099900.0,V6K 4C7,49.2651815,49.2651815,https://www.redfin.com/bc/vancouver/2346-Balaclava-St-V6K-4C7/home/155965338,
2211,2348 Oliver Cres,4.0,2.0,2064.0,3199000.0,V6L 1S5,49.2509157,49.2509157,https://www.redfin.com/bc/vancouver/2348-Oliver-Cres-V6L-1S5/home/155865078,
2212,235 E 62nd Ave,5.0,2.0,1926.0,1688000.0,V5X 2E8,49.2145569,49.2145569,https://www.redfin.com/bc/vancouver/235-E-62nd-Ave-V5X-2E8/home/155979279,
2213,2351 Renfrew St,7.0,4.0,2222.0,3500000.0,V5M 3J8,49.2632813,49.2632813,https://www.redfin.com/bc/vancouver/2351-Renfrew-St-V5M-3J8/home/155346789,
2214,2353 Kingsway,4.0,2.0,1530.0,2999999.0,V5R 5G8,49.2415409,49.2415409,https://www.redfin.com/bc/vancouver/2353-Kingsway-V5R-5G8/home/154634476,
2215,2356 W 13th Ave,3.0,1.5,1377.0,2990000.0,V6K 2S6,49.2599592,49.2599592,https://www.redfin.com/bc/vancouver/2356-W-13th-Ave-V6K-2S6/home/155774721,
2216,2359 Nanaimo St,5.0,2.5,2068.0,1990000.0,V5N 5E2,49.2635082,49.2635082,https://www.redfin.com/bc/vancouver/2359-Nanaimo-St-V5N-5E2/home/155707596,
2217,236 W 12th Ave,5.0,5.0,4335.0,3498000.0,V5Y 1T8,49.2600756,49.2600756,https://www.redfin.com/bc/vancouver/236-W-12th-Ave-V5Y-1T8/home/155611272,
2218,2361 Kingsway,6.0,4.0,2100.0,2999999.0,V5R 5G8,49.2415024,49.2415024,https://www.redfin.com/bc/vancouver/2361-Kingsway-V5R-5G8/home/154527474,
2219,2365 Renfrew St,0.0,,1972.0,3000000.0,V5M 3J8,49.2631846,49.2631846,https://www.redfin.com/bc/vancouver/2365-Renfrew-St-V5M-3J8/home/155301121,
2220,2365 W 13th Ave,4.0,3.5,1903.0,2499000.0,V6K 2S5,49.2604107,49.2604107,https://www.redfin.com/bc/vancouver/2365-W-13th-Ave-V6K-2S5/home/155741719,
2221,2366 E 33rd Ave,5.0,2.0,2010.0,1950000.0,V5R 2S3,49.2394939,49.2394939,https://www.redfin.com/bc/vancouver/2366-E-33rd-Ave-V5R-2S3/home/154818516,
2222,2370 W 2nd Ave #1205,1.0,1.0,678.0,1098000.0,V6K 1J2,49.2697678,49.2697678,https://www.redfin.com/bc/vancouver/2370-W-2nd-Ave-V6K-1J2/unit-1205/home/155827114,
2223,2370 W 2nd Ave #608,1.0,1.0,660.0,898000.0,V6K 1J2,49.2697678,49.2697678,https://www.redfin.com/bc/vancouver/2370-W-2nd-Ave-V6K-1J2/unit-608/home/155898148,
2224,2373 W 7th Ave,3.0,4.0,1525.0,2288000.0,V6K 1Y4,49.2659294,49.2659294,https://www.redfin.com/bc/vancouver/2373-W-7th-Ave-V6K/home/180204951,
2225,2373 W 7th Ave,3.0,4.0,1525.0,2288000.0,V6K 1Y4,49.2659294,-123.1593087,https://www.redfin.com/bc/vancouver/2373-W-7th-Ave-V6K/home/180204951,
2226,2374 E 33rd Ave,6.0,2.0,2206.0,1950000.0,V5R 2S3,49.2395524,49.2395524,https://www.redfin.com/bc/vancouver/2374-E-33rd-Ave-V5R-2S3/home/154760670,
2227,2375 Kingsway,6.0,4.0,2094.0,2999999.0,V5R 5G8,49.2413776,49.2413776,https://www.redfin.com/bc/vancouver/2375-Kingsway-V5R-5G8/home/154628353,
2228,2375 W 7th Ave,3.0,4.0,1704.0,2748000.0,V6K 1Y4,49.2659178,49.2659178,https://www.redfin.com/bc/vancouver/2375-W-7th-Ave-V6K-1Y4/home/155964406,
2229,2375 W 7th Ave,3.0,4.0,1704.0,2748000.0,V6K 1Y4,49.2659178,-123.1593676,https://www.redfin.com/bc/vancouver/2375-W-7th-Ave-V6K-1Y4/home/155964406,
2230,2377 E 11th Ave #105,2.0,2.5,1107.0,1349900.0,V5N 4X7,49.2603833,49.2603833,https://www.redfin.com/bc/vancouver/2377-E-11th-Ave-V5N-4X7/unit-105/home/194558961,
2231,2377 E 11th Ave #312,3.0,2.5,1268.0,1499900.0,V5N 4X7,49.2603833,49.2603833,https://www.redfin.com/bc/vancouver/2377-E-11th-Ave-V5N-4X7/unit-312/home/194557911,
2232,2377 E 11th Ave #315,1.0,1.0,532.0,694900.0,V5N 4X7,49.2603833,49.2603833,https://www.redfin.com/bc/vancouver/2377-E-11th-Ave-V5N-4X7/unit-315/home/194944957,
2233,2377 E 11th Ave #410,2.0,2.5,962.0,1234900.0,V5N 4X7,49.2603833,49.2603833,https://www.redfin.com/bc/vancouver/2377-E-11th-Ave-V5N-4X7/unit-410/home/194945325,
2234,238 Alvin Narod Mews #404,2.0,2.0,1398.0,1250000.0,V6B 5Z3,49.2746686,49.2746686,https://www.redfin.com/bc/vancouver/238-Alvin-Narod-Mews-V6B-5Z3/unit-404/home/155509981,
2235,238 E 10th Ave Unit B1,0.0,1.0,515.0,469000.0,V5T 1Z5,49.2617127,49.2617127,https://www.redfin.com/bc/vancouver/238-E-10th-Ave-V5T-1Z5/unit-B1/home/155945645,
2236,238 E 10th Ave Unit B1,0.0,1.0,515.0,469000.0,V5T 1Z5,49.2617127,-123.099846,https://www.redfin.com/bc/vancouver/238-E-10th-Ave-V5T-1Z5/unit-B1/home/155945645,
2237,238 W 62nd Ave #3,3.0,2.5,1678.0,1768000.0,V5X 0G7,49.2140411,49.2140411,https://www.redfin.com/bc/vancouver/238-W-62nd-Ave-V5X-2E2/unit-3/home/168586104,
2238,238 W Broadway #201,2.0,1.0,701.0,860000.0,V5Y 0L2,49.2629657,49.2629657,https://www.redfin.com/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-201/home/168592656,
2239,238 W Broadway #311,1.0,1.0,500.0,629000.0,V5Y 0L2,49.2629657,49.2629657,https://www.redfin.com/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-311/home/168592675,
2240,238 W Broadway #802,1.0,1.0,572.0,748880.0,V5Y 0L2,49.2629657,49.2629657,https://www.redfin.com/bc/vancouver/238-W-Broadway-V5Y-0L2/unit-802/home/168592707,
2241,2380 E 33rd Ave,6.0,2.0,2250.0,2280000.0,V5R 2S3,49.2395844,49.2395844,https://www.redfin.com/bc/vancouver/2380-E-33rd-Ave-V5R-2S3/home/154782311,
2242,2380 E 5th Ave,4.0,2.5,1657.0,2228000.0,V5N 1N1,49.2656621,49.2656621,https://www.redfin.com/bc/vancouver/2380-E-5th-Ave-V5N-1N1/home/155468783,
2243,2380 E 5th Ave,4.0,2.5,1657.0,2228000.0,V5N 1N1,49.2656621,-123.0570319,https://www.redfin.com/bc/vancouver/2380-E-5th-Ave-V5N-1N1/home/155468783,
2244,2382 E 5th Ave,4.0,2.5,1641.0,2228000.0,V5N 1N1,49.2656848,49.2656848,https://www.redfin.com/bc/vancouver/2382-E-5th-Ave-V5N-1N1/home/194669302,
2245,2382 E 5th Ave,4.0,2.5,1641.0,2228000.0,V5N 1N1,49.2656848,-123.0569971,https://www.redfin.com/bc/vancouver/2382-E-5th-Ave-V5N-1N1/home/194669302,
2246,2383 Quayside Crt,4.0,2.5,1887.0,999900.0,V5P 4W2,49.2062572,49.2062572,https://www.redfin.com/bc/vancouver/2383-Quayside-Crt-V5P-4W1/home/155497714,square_footage
2247,2383 Quayside Crt,4.0,2.5,1887.0,999900.0,V5P 4W2,49.2062572,-123.0581649,https://www.redfin.com/bc/vancouver/2383-Quayside-Crt-V5P-4W1/home/155497714,
2248,2385 W 7th Ave,8.0,3.5,3206.0,3098000.0,V6K 1Y4,49.2659141,49.2659141,https://www.redfin.com/bc/vancouver/2385-W-7th-Ave-V6K-1Y4/home/155727136,
2249,2385 W 7th Ave,8.0,3.5,3206.0,3098000.0,V6K 1Y4,49.2659141,-123.1595187,https://www.redfin.com/bc/vancouver/2385-W-7th-Ave-V6K-1Y4/home/155727136,
2250,2387 Renfrew St,0.0,,1725.0,3000000.0,V5M 3J8,49.2631042,49.2631042,https://www.redfin.com/bc/vancouver/2387-Renfrew-St-V5M-3J8/home/155401119,
2251,2388 SW Marine Dr,7.0,9.0,9925.0,13980000.0,V6P 6C2,49.222312,49.222312,https://www.redfin.com/bc/vancouver/2388-SW-Marine-Dr-V6P-6C2/home/155713827,
2252,2388 SW Marine Dr,7.0,9.0,9925.0,13980000.0,V6P 6C2,49.222312,-123.1614539,https://www.redfin.com/bc/vancouver/2388-SW-Marine-Dr-V6P-6C2/home/155713827,
2253,2388 Triumph St #108,1.0,1.0,589.0,510000.0,V5L 1L5,49.2836454,49.2836454,https://www.redfin.com/bc/vancouver/2388-Triumph-St-V5L-1L5/unit-108/home/156714779,
2254,2388 Triumph St #108,1.0,1.0,589.0,510000.0,V5L 1L5,49.2836454,-123.0570565,https://www.redfin.com/bc/vancouver/2388-Triumph-St-V5L-1L5/unit-108/home/156714779,
2255,239 E 16th Ave #203,4.0,2.5,2188.0,2999000.0,V5T 2T5,49.2567628,49.2567628,https://www.redfin.com/bc/vancouver/239-E-16th-Ave-V5T-2T5/unit-203/home/192443232,
2256,239 E 16th Ave #203,4.0,2.5,2188.0,2999000.0,V5T 2T5,49.2567628,-123.0997283,https://www.redfin.com/bc/vancouver/239-E-16th-Ave-V5T-2T5/unit-203/home/192443232,
2257,239 Keefer St #505,2.0,2.0,880.0,808800.0,V6A 1X6,49.2797054,49.2797054,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839,
2258,239 Keefer St #505,2.0,2.0,880.0,808800.0,V6A 1X6,49.2797054,-123.0983062,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-505/home/169452839,
2259,239 Keefer St #506,1.0,1.0,479.0,489800.0,V6A 1X6,49.2797133,49.2797133,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672,
2260,239 Keefer St #506,1.0,1.0,479.0,489800.0,V6A 1X6,49.2797133,-123.0983189,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-506/home/178152672,
2261,239 Keefer St #602,1.0,1.0,466.0,579405.0,V6A 1X6,49.2797133,49.2797133,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-602/home/193509049,
2262,239 Keefer St #602,1.0,1.0,466.0,579405.0,V6A 1X6,49.2797133,-123.0983189,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-602/home/193509049,
2263,239 Keefer St #606,1.0,1.0,479.0,588905.0,V6A 1X6,49.2797133,49.2797133,https://www.redfin.com/bc/vancouver/239-Keefer-St-V6A-1X6/unit-606/home/193509085,
